"column_name_new2","name_choice","Count","Total","Percentage","column_name_new","label_choice","category_1","sub_category","category_3","factor","metric","metric_type","categorical_type","description"
"nearest_farmer_adopted","0",79,201,39.3034825870647,"nearest_farmer_adopted","No","farmers_behaviour","Social factors: stem from farmers’ interactions with others —such as peers or advisors—and encompass elements like social norms and injunctive norms. Injunctive norms encompass what farmers believe others expect of them. Social norms reflect both shared expectations about appropriate behaviour and individuals’ perceptions of how common or accepted certain practices are among others (Dessart et al. 2019).","descriptive norm","Closest neighbour adopts DFS","1= yes; 0= no","binary","NA","Does the closest neighbour implement diversified farming systems (DFS)?"
"nearest_farmer_adopted","1",122,201,60.6965174129353,"nearest_farmer_adopted","Yes","farmers_behaviour","Social factors: stem from farmers’ interactions with others —such as peers or advisors—and encompass elements like social norms and injunctive norms. Injunctive norms encompass what farmers believe others expect of them. Social norms reflect both shared expectations about appropriate behaviour and individuals’ perceptions of how common or accepted certain practices are among others (Dessart et al. 2019).","descriptive norm","Closest neighbour adopts DFS","1= yes; 0= no","binary","NA","Does the closest neighbour implement diversified farming systems (DFS)?"
"nr_management_opinion","1",1,201,0.497512437810945,"nr_management_opinion","Not at all well-managed.","social_capital","governance","management","Perception of resource governance","5= Extremely well-managed.
4= Well-managed.
3= Moderately managed.
2= Poorly managed.
1= Not at all well-managed.","categorical","ordinal","How well does the household perceive the management of the community's land and natural resources?"
"nr_management_opinion","2",16,201,7.96019900497512,"nr_management_opinion","Poorly managed.","social_capital","governance","management","Perception of resource governance","5= Extremely well-managed.
4= Well-managed.
3= Moderately managed.
2= Poorly managed.
1= Not at all well-managed.","categorical","ordinal","How well does the household perceive the management of the community's land and natural resources?"
"nr_management_opinion","3",74,201,36.81592039801,"nr_management_opinion","Moderately managed.","social_capital","governance","management","Perception of resource governance","5= Extremely well-managed.
4= Well-managed.
3= Moderately managed.
2= Poorly managed.
1= Not at all well-managed.","categorical","ordinal","How well does the household perceive the management of the community's land and natural resources?"
"nr_management_opinion","4",91,201,45.273631840796,"nr_management_opinion","Well-managed.","social_capital","governance","management","Perception of resource governance","5= Extremely well-managed.
4= Well-managed.
3= Moderately managed.
2= Poorly managed.
1= Not at all well-managed.","categorical","ordinal","How well does the household perceive the management of the community's land and natural resources?"
"nr_management_opinion","5",19,201,9.45273631840796,"nr_management_opinion","Extremely well-managed.","social_capital","governance","management","Perception of resource governance","5= Extremely well-managed.
4= Well-managed.
3= Moderately managed.
2= Poorly managed.
1= Not at all well-managed.","categorical","ordinal","How well does the household perceive the management of the community's land and natural resources?"
"occupation_primary_farmer","0",19,201,9.45273631840796,"occupation_primary_farmer","No","human_capital","household_head","occupation","Farmer as a primary occupation","1= farmer, 0= otherwise","binary","NA","Is the farmer's primary occupation farming?"
"occupation_primary_farmer","1",182,201,90.547263681592,"occupation_primary_farmer","Yes","human_capital","household_head","occupation","Farmer as a primary occupation","1= farmer, 0= otherwise","binary","NA","Is the farmer's primary occupation farming?"
"occupation_secondary","0",165,201,82.089552238806,"occupation_secondary","No","human_capital","household_head","occupation","Farmer has a secondary occupation","1= yes; 0= no","binary","NA","Does the farmer have a secondary occupation?"
"occupation_secondary","1",36,201,17.910447761194,"occupation_secondary","Yes","human_capital","household_head","occupation","Farmer has a secondary occupation","1= yes; 0= no","binary","NA","Does the farmer have a secondary occupation?"
"participation_nr_frequency","1",17,201,8.45771144278607,"participation_nr_frequency","Never participates.","social_capital","governance","participation","Household participation in resource governance","5= Always participates; 4= Most of the times participates; 3= Sometimes participates; 2= Rarely participates; 1= Never participates.","categorical","ordinal","How frequently does the household participate in activities or meetings related to the management of the community's land and natural resources?"
"participation_nr_frequency","2",27,201,13.4328358208955,"participation_nr_frequency","Rarely participates.","social_capital","governance","participation","Household participation in resource governance","5= Always participates; 4= Most of the times participates; 3= Sometimes participates; 2= Rarely participates; 1= Never participates.","categorical","ordinal","How frequently does the household participate in activities or meetings related to the management of the community's land and natural resources?"
"participation_nr_frequency","3",67,201,33.3333333333333,"participation_nr_frequency","Sometimes participates.","social_capital","governance","participation","Household participation in resource governance","5= Always participates; 4= Most of the times participates; 3= Sometimes participates; 2= Rarely participates; 1= Never participates.","categorical","ordinal","How frequently does the household participate in activities or meetings related to the management of the community's land and natural resources?"
"participation_nr_frequency","4",60,201,29.8507462686567,"participation_nr_frequency","Most of the times participates.","social_capital","governance","participation","Household participation in resource governance","5= Always participates; 4= Most of the times participates; 3= Sometimes participates; 2= Rarely participates; 1= Never participates.","categorical","ordinal","How frequently does the household participate in activities or meetings related to the management of the community's land and natural resources?"
"participation_nr_frequency","5",30,201,14.9253731343284,"participation_nr_frequency","Always participates.","social_capital","governance","participation","Household participation in resource governance","5= Always participates; 4= Most of the times participates; 3= Sometimes participates; 2= Rarely participates; 1= Never participates.","categorical","ordinal","How frequently does the household participate in activities or meetings related to the management of the community's land and natural resources?"
"perceived_shock_climate","0",73,201,36.318407960199,"perceived_shock_climate","No","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived risk","Perceived climatic conditions as a constraint","1= yes; 0= no","binary","NA","Does the farmer perceive climate change, temperature, drought, flood, or rainfall as a constraint?"
"perceived_shock_climate","1",128,201,63.681592039801,"perceived_shock_climate","Yes","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived risk","Perceived climatic conditions as a constraint","1= yes; 0= no","binary","NA","Does the farmer perceive climate change, temperature, drought, flood, or rainfall as a constraint?"
"perceived_shock_indebtedness","0",200,201,99.5024875621891,"perceived_shock_indebtedness","No","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived risk","Perceived indebtedness as a constraint","1= yes; 0= no","binary","NA","Does the farmer perceive debt as a constraint?"
"perceived_shock_indebtedness","1",1,201,0.497512437810945,"perceived_shock_indebtedness","Yes","farmers_behaviour","Cognitive factors: encompass how farmers perceive the advantages, disadvantages, and potential risk of a given agricultural practice, as well as their confidence in the own ability to implement it (Dessart et al. 2019).","perceived risk","Perceived indebtedness as a constraint","1= yes; 0= no","binary","NA","Does the farmer perceive debt as a constraint?"
